Name,Kills,Deaths,K/D,Max kill streak,Kill(s) / minute,Death(s) / minute,Max death streak,Max TK streak,Death by TK,Death by TK Streak,(aprox.) Longest life min.,(aprox.) Shortest life secs.,Nemesis,Victim,Weapons,game_id
[Tr] 喀喇昆仑卫士-wen,97,26,3.73,19,1.87,0.5,3,0,0,0,6.00,0.00,[ESPT] Shaka Zulu: 5,Adamski: 6,"MP40: 34, SATCHEL: 24, STG44: 19, GEWEHR 43: 13, S-MINE: 7",http://144.126.151.248:8010/#/gamescoreboard/8441
End,129,16,8.06,32,1.59,0.2,4,8,0,0,21.00,1.00,Steg The Stug Stug: 11,Perreho: 13,"150MM HOWITZER [sFH 18]: 124, GEWEHR 43: 4, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8439
[ESPT] Mr. Wallace,74,34,2.18,13,1.02,0.47,6,0,0,0,6.00,0.00,[ESPT] PAXTON62: 4,Fallout Radio: 5,"M1 GARAND: 71, MK2 GRENADE: 3",http://144.126.151.248:8010/#/gamescoreboard/8439
IncognitoTab,67,27,2.48,14,0.94,0.38,2,0,1,1,7.00,0.00,PwnDepot: 4,WalterWhiteHOT199: 4,"M1 GARAND: 41, BROWNING M1919: 17, M1918A2 BAR: 6, M1A1 THOMPSON: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8439
[ESPT]Boomer,77,38,2.03,11,0.93,0.46,3,0,0,0,7.00,0.00,[ESPT] Kiwi: 5,ElvisPresLEY: 8,"M1 GARAND: 72, BAZOOKA: 3, UNKNOWN: 1, M1A1 THOMPSON: 1",http://144.126.151.248:8010/#/gamescoreboard/8438
[ESPT] Clownface,73,14,5.21,18,1.39,0.27,2,0,0,0,9.00,1.00,[ESPT] VRAG: 3,omi_faundez: 8,"M1 GARAND: 69, MK2 GRENADE: 4",http://144.126.151.248:8010/#/gamescoreboard/8438
[ESPT] VRAG,70,31,2.26,13,0.83,0.37,5,0,0,0,10.00,1.00,[ESPT] Valhalla: 5,PopcornLungs: 8,GEWEHR 43: 70,http://144.126.151.248:8010/#/gamescoreboard/8438
[Tr] 喀喇昆仑卫士-wen,65,19,3.42,10,0.77,0.22,3,2,0,0,13.00,1.00,Yeeting Otaku: 2,CHMA | conqueeftador: 7,"M1 GARAND: 29, 75MM CANNON [Sherman M4A3(75)W]: 12, M1918A2 BAR: 10, MK2 GRENADE: 6, BROWNING M1919: 5, 37MM CANNON [Stuart M5A1]: 2, BAZOOKA: 1",http://144.126.151.248:8010/#/gamescoreboard/8438
[ESPT] C o C o,75,20,3.75,12,1.26,0.34,3,0,2,1,5.00,1.00,Void | Crohny: 2,Jimmy: 6,"GEWEHR 43: 38, STG44: 21, MG42: 3, MP40: 3, SATCHEL: 3, KARABINER 98K: 3, UNKNOWN: 2, M43 STIELHANDGRANATE: 2",http://144.126.151.248:8010/#/gamescoreboard/8433
XIII Coldhate,74,13,5.69,12,1.25,0.22,2,0,1,1,13.00,0.00,[ESPT] Clownface: 2,MrTraceer: 6,"M1903 SPRINGFIELD: 70, COLT M1911: 3, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8433
[ESPT] C o C o,78,32,2.44,18,0.87,0.36,5,0,0,0,6.00,0.00,Cpt. Chips [79thID]: 4,XIII Sea Tsar: 6,"M1 GARAND: 60, M3 GREASE GUN: 6, M97 TRENCH GUN: 5, M1A1 THOMPSON: 3, UNKNOWN: 2, BAZOOKA: 1, Sd.Kfz 251 Half-track: 1",http://144.126.151.248:8010/#/gamescoreboard/8431
[ESPT] rupert,75,29,2.59,13,0.83,0.32,4,1,0,0,7.00,1.00,XIII Coldhate: 3,Nubs133: 5,"M1 GARAND: 69, MK2 GRENADE: 6",http://144.126.151.248:8010/#/gamescoreboard/8431
[ESPT] Fortress,70,18,3.89,11,0.89,0.23,2,2,1,1,11.00,1.00,[ESPT] rupert: 3,jfry0606: 4,"GEWEHR 43: 56, MP40: 11, M43 STIELHANDGRANATE: 3",http://144.126.151.248:8010/#/gamescoreboard/8431
The Dude Man,73,5,14.6,62,1.52,0.1,2,1,0,0,20.00,1.00,Gary: 2,King Shayan: 7,"150MM HOWITZER [sFH 18]: 69, GEWEHR 43: 2, MP40: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8418
[10thUS.B] Sgt. Eddi,82,23,3.57,38,0.95,0.27,4,4,0,0,27.00,0.00,Parts: 3,Scheissegalus: 6,"155MM HOWITZER [M114]: 60, M1 GARAND: 19, BAZOOKA: 3",http://144.126.151.248:8010/#/gamescoreboard/8415
NixFPS,67,34,1.97,17,0.74,0.38,4,0,0,0,12.00,0.00,Nitrox: 4,mathia420: 5,"M1 GARAND: 50, M1A1 THOMPSON: 11, COLT M1911: 4, MK2 GRENADE: 2",http://144.126.151.248:8010/#/gamescoreboard/8415
[ESPT] SCAV_Suka,120,41,2.93,15,1.38,0.47,4,0,0,0,6.00,0.00,-TL- Cheeks: 5,-TL- MunkMunk: 11,"STG44: 104, KARABINER 98K: 10, MP40: 2, TELLERMINE 43: 2, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8414
[ESPT] Valhalla,94,52,1.81,10,1.07,0.59,3,0,0,0,5.00,0.00,-TL- Bhaskara: 6,-TL- Random: 9,"GEWEHR 43: 54, MG42: 16, MP40: 16, STG44: 4, S-MINE: 3, PANZERSCHRECK: 1",http://144.126.151.248:8010/#/gamescoreboard/8414
[ESPT] Clabsos,81,76,1.07,6,0.93,0.87,8,0,2,1,3.00,0.00,-TL- MunkMunk: 8,-TL- MunkMunk: 8,"STG44: 65, MP40: 9, GEWEHR 43: 7",http://144.126.151.248:8010/#/gamescoreboard/8414
[ESPT]amoll32513,77,37,2.08,16,0.89,0.43,5,4,0,0,12.00,0.00,-TL- soLucky!: 18,-TL- Gil: 7,"150MM HOWITZER [sFH 18]: 67, MP40: 8, GEWEHR 43: 2",http://144.126.151.248:8010/#/gamescoreboard/8414
[ESPT] Shaka Zulu,72,36,2,8,0.82,0.41,5,0,0,0,9.00,0.00,-TL- Soviet Slug: 4,-TL- Boojaj: 8,"GEWEHR 43: 71, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8414
-TL- soLucky!,71,27,2.63,8,0.81,0.31,3,0,0,0,11.00,0.00,[ESPT] Kryonic;: 8,[ESPT]amoll32513: 18,"M1903 SPRINGFIELD: 64, M1 GARAND: 4, MK2 GRENADE: 2, COLT M1911: 1",http://144.126.151.248:8010/#/gamescoreboard/8414
[ESPT] Fortress,71,33,2.15,9,0.8,0.37,3,0,0,0,7.00,1.00,-TL- Bloody-Nine: 6,-TL- Hobbes: 6,"MG42: 52, KARABINER 98K: 9, STG44: 7, MP40: 2, GEWEHR 43: 1",http://144.126.151.248:8010/#/gamescoreboard/8414
[ESPT] NothingTooFan,71,51,1.39,8,0.82,0.59,5,0,1,1,4.00,0.00,-TL- Δτгσςιτψ: 8,-TL- Commando Jenkin: 7,"STG44: 65, MP40: 1, S-MINE: 1, SATCHEL: 1, GEWEHR 43: 1, KARABINER 98K: 1, PANZERSCHRECK: 1",http://144.126.151.248:8010/#/gamescoreboard/8414
[ESPT] AkuHitman,67,21,3.19,14,0.76,0.24,5,5,0,0,11.00,0.00,-TL- soLucky!: 10,-TL- Commando Jenkin: 6,"150MM HOWITZER [sFH 18]: 62, MP40: 5",http://144.126.151.248:8010/#/gamescoreboard/8414
-TL- BrosefStalin,67,56,1.2,5,0.76,0.64,4,0,1,1,4.00,0.00,[ESPT] Wumbolo: 6,[ESPT] Excel: 10,M1 GARAND: 67,http://144.126.151.248:8010/#/gamescoreboard/8414
[ESPT] TaKaHara,67,44,1.52,7,0.76,0.5,5,0,0,0,6.00,0.00,-TL- Hansolocups ❆: 5,-TL- Boojaj: 8,"GEWEHR 43: 51, STG44: 6, MP40: 4, SATCHEL: 3, KARABINER 98K: 1, PANZERSCHRECK: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8414
[ESPT] Invader,67,31,2.16,8,0.76,0.35,3,0,0,0,7.00,1.00,-TL- z4ph0d: 5,-TL- Mage: 14,"FG42 x4: 64, S-MINE: 2, PANZERSCHRECK: 1",http://144.126.151.248:8010/#/gamescoreboard/8414
-TL- Fillbolbi,65,57,1.14,8,0.74,0.65,5,0,0,0,5.00,0.00,[ESPT] Burger: 7,[ESPT] TheWhiz-: 9,"M1 GARAND: 62, MK2 GRENADE: 2, M1918A2 BAR: 1",http://144.126.151.248:8010/#/gamescoreboard/8414
TheKuddleKing,78,28,2.79,15,0.9,0.32,5,1,0,0,10.00,1.00,GucciRag: 4,Schwifty: 6,"BROWNING M1919: 76, UNKNOWN: 2",http://144.126.151.248:8010/#/gamescoreboard/8412
Thunder_bolt,69,3,23,26,0.81,0.04,1,4,0,0,32.00,18.00,Tsuraisang: 1,ROGUEWOLF421: 5,"37MM CANNON [Stuart M5A1]: 31, 76MM M1 GUN [Sherman M4A3E2(76)]: 16, 75MM CANNON [Sherman M4A3(75)W]: 9, COAXIAL M1919 [Stuart M5A1]: 7, COAXIAL M1919 [Sherman M4A3(75)W]: 5, COAXIAL M1919 [Sherman M4A3E2(76)]: 1",http://144.126.151.248:8010/#/gamescoreboard/8412
Bawkz,66,9,7.33,27,1.09,0.15,2,0,0,0,10.00,2.00,GreedyDuck: 2,[ESPT] VOLDIMIR: 7,"M1903 SPRINGFIELD: 54, M3 GREASE GUN: 5, M1 GARAND: 4, BAZOOKA: 3",http://144.126.151.248:8010/#/gamescoreboard/8412
[ESPT] WimZy,109,32,3.41,59,1.25,0.37,5,3,0,0,8.00,0.00,[ESPT] Lost: 8,[ESPT] Excel: 8,"150MM HOWITZER [sFH 18]: 64, GEWEHR 43: 45",http://144.126.151.248:8010/#/gamescoreboard/8391
Cali,85,8,10.62,50,0.96,0.09,5,3,0,0,36.00,1.00,Forgotten: 2,HailCorduroy: 5,"150MM HOWITZER [sFH 18]: 84, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8391
[ESPR] Merkage,71,41,1.73,10,0.82,0.47,10,0,0,0,6.00,0.00,[ESPT] Sheller3: 5,[ESPR] spitfire21: 6,"M1 GARAND: 67, BAZOOKA: 2, UNKNOWN: 1, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/8391
[ESPT] SAP,65,21,3.1,11,0.79,0.26,3,0,0,0,9.00,0.00,haoslse: 3,Tr33sus: 5,"M1 GARAND: 63, UNKNOWN: 1, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/8391
[ESPT] Valhalla,80,15,5.33,19,1.18,0.22,3,0,0,0,15.00,1.00,pink huggy bear: 5,QueenPomm: 6,"M1903 SPRINGFIELD: 77, MK2 GRENADE: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8378
[ESPT] Joh,70,13,5.38,16,1.05,0.19,3,1,1,1,10.00,0.00,IAN: 3,Fort Master Goose: 7,"GEWEHR 43: 66, M43 STIELHANDGRANATE: 4",http://144.126.151.248:8010/#/gamescoreboard/8378
[ESPT] Valhalla,70,10,7,16,1.04,0.15,1,0,0,0,11.00,1.00,[ESPT] Joh: 2,HIMSELF: 6,"FG42 x4: 43, KARABINER 98K x8: 23, S-MINE: 4",http://144.126.151.248:8010/#/gamescoreboard/8376
[ESPT] Joh,68,18,3.78,11,1.01,0.27,3,0,0,0,11.00,0.00,xbleep_bloop: 2,DarkCarnival: 4,"M1 GARAND: 58, M97 TRENCH GUN: 4, SATCHEL: 3, M2 AP MINE: 2, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/8376
[ESPT] Joh,82,20,4.1,14,1.28,0.31,3,0,0,0,9.00,1.00,RADAM: 2,Fort Master Goose: 7,"GEWEHR 43: 79, KARABINER 98K: 2, M2 AP MINE: 1",http://144.126.151.248:8010/#/gamescoreboard/8375
[ESPT] Shaka Zulu,80,18,4.44,24,1.25,0.28,2,1,0,0,10.00,1.00,RADAM: 2,Fancy Bastard: 5,"STG44: 52, GEWEHR 43: 15, KARABINER 98K: 7, SATCHEL: 3, MG42: 2, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8375
XIII Critical Fail,66,1,66,62,2.33,0.04,1,3,0,0,27.00,27.00,LIL_Dikky: 1,Sal Lipton: 8,"150MM HOWITZER [sFH 18]: 59, STG44: 7",http://144.126.151.248:8010/#/gamescoreboard/8362
[ESPT] Valhalla,107,27,3.96,18,1.21,0.31,3,0,0,0,15.00,0.00,[ESPT] C o C o: 5,"""amiibo"": 5","M1 GARAND: 88, BROWNING M1919: 18, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8361
[ESPT] C o C o,82,29,2.83,23,0.94,0.33,3,1,1,1,20.00,0.00,[ESPT] Valhalla: 4,[ESPT] Valhalla: 5,"GEWEHR 43: 71, MG42: 8, MP40: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8361
sdpenguin,66,10,6.6,40,0.85,0.13,2,0,0,0,21.00,1.00,Rubir: 3,DaddyRock: 5,"150MM HOWITZER [sFH 18]: 59, GEWEHR 43: 6, Sd.Kfz.234 Puma: 1",http://144.126.151.248:8010/#/gamescoreboard/8355
[ESPT] Clabsos,78,36,2.17,10,1.23,0.57,4,0,0,0,4.00,0.00,[ESPT] VRAG: 8,EmperorPalpatine: 5,M1 GARAND: 78,http://144.126.151.248:8010/#/gamescoreboard/8350
DriveBy,68,31,2.19,13,1.11,0.51,3,0,1,1,4.00,0.00,[ESPT] Clabsos: 3,Dr. Sakharov: 4,"STG44: 59, SATCHEL: 3, GEWEHR 43: 3, M43 STIELHANDGRANATE: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8350
[ESPT] Clabsos,73,29,2.52,13,1.28,0.51,6,0,0,0,5.00,0.00,[ESPT] VRAG: 3,NeutronStarLord: 5,"GEWEHR 43: 67, UNKNOWN: 3, M43 STIELHANDGRANATE: 3",http://144.126.151.248:8010/#/gamescoreboard/8348
(WTH) Sgt. Rico,147,14,10.5,36,1.93,0.18,4,1,0,0,12.00,1.00,[ESPT] Sikon: 5,MINEIRO GAMER: 9,"STG44: 86, MG42: 55, SATCHEL: 2, UNKNOWN: 1, GEWEHR 43: 1, LUGER P08: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8344
[ESPT] HiSpeedHilly,99,36,2.75,12,1.12,0.41,3,0,2,1,10.00,0.00,POTATO AIM BRAIN: 4,POTATO AIM BRAIN: 4,"M1 GARAND: 86, BAZOOKA: 9, MK2 GRENADE: 2, M1A1 THOMPSON: 2",http://144.126.151.248:8010/#/gamescoreboard/8339
[ESPT] HiSpeedHilly,114,23,4.96,18,1.29,0.26,4,0,1,1,12.00,0.00,PolloLoco: 4,[Merc] Pepe Silvia: 8,"M1903 SPRINGFIELD: 95, COLT M1911: 15, MK2 GRENADE: 3, M3 KNIFE: 1",http://144.126.151.248:8010/#/gamescoreboard/8335
[ESPT] Valhalla,99,31,3.19,13,1.28,0.4,3,1,0,0,7.00,0.00,PolloLoco: 5,PolloLoco: 8,M1 GARAND: 99,http://144.126.151.248:8010/#/gamescoreboard/8335
PolloLoco,69,26,2.65,16,0.79,0.3,3,0,2,1,11.00,1.00,[ESPT] Valhalla: 8,[ESPT] Valhalla: 5,"KARABINER 98K: 40, MG42: 14, PANZERSCHRECK: 5, MP40: 4, M43 STIELHANDGRANATE: 3, LUGER P08: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8335
[ESPT] Valhalla,113,24,4.71,55,1.9,0.4,5,1,0,0,17.00,0.00,Battlepass waiting r: 2,{2-ID} Low: 7,"150MM HOWITZER [sFH 18]: 54, STG44: 49, SATCHEL: 8, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8333
Offline,76,12,6.33,48,1.25,0.2,6,0,1,1,20.00,0.00,Romthagod: 3,Mr. Hat: 5,"150MM HOWITZER [sFH 18]: 73, STG44: 2, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8333
[ESPT] Mr. Wallace,70,36,1.94,6,1.16,0.6,4,0,3,1,5.00,-2.00,Ezelvf: 4,Leuu: 5,"M1 GARAND: 61, BAZOOKA: 3, BROWNING M1919: 3, MK2 GRENADE: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8333
[OP] ♠ Leeps011,67,21,3.19,13,0.75,0.24,3,2,0,0,29.00,1.00,[ESPR] Merkage: 4,[ESPR] Merkage: 7,"STG44: 65, MP40: 2",http://144.126.151.248:8010/#/gamescoreboard/8331
♠ Nigerian Slumlord,77,5,15.4,30,0.89,0.06,1,3,0,0,24.00,4.00,jaspurc: 2,Empa_Nada: 5,"75MM CANNON [Sd.Kfz.171 Panther]: 42, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 24, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 6, COAXIAL MG34 [Sd.Kfz.171 Panther]: 4, Sd.Kfz.121 Luchs: 1",http://144.126.151.248:8010/#/gamescoreboard/8325
[ESPT] Valhalla,90,24,3.75,15,1.16,0.31,2,3,1,1,12.00,0.00,mgpewpew: 3,[ESPT] GrowlingDuck: 5,"MP40: 50, SATCHEL: 21, KARABINER 98K: 9, S-MINE: 7, PANZERSCHRECK: 3",http://144.126.151.248:8010/#/gamescoreboard/8323
RenanM,86,28,3.07,15,0.98,0.32,5,0,3,1,11.00,0.00,[ESPT] EPSON: 6,phdefranceschi: 5,"GEWEHR 43: 84, WALTHER P38: 2",http://144.126.151.248:8010/#/gamescoreboard/8323
[ESPT] Clabsos,70,44,1.59,8,0.9,0.56,8,1,2,1,6.00,0.00,[ESPR] Merkage: 5,[ESPR] Merkage: 5,"KARABINER 98K: 50, FG42: 8, PANZERSCHRECK: 7, MP40: 2, GEWEHR 43: 2, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8323
Tsuraisang,75,43,1.74,14,0.92,0.53,5,4,0,0,6.00,0.00,Captain Joe Flanigan: 4,zetard41: 5,"MP40: 29, STG44: 23, SATCHEL: 17, FELDSPATEN: 2, Sherman M4A3(75)W: 2, S-MINE: 1, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8321
PolloLoco,88,24,3.67,23,1.1,0.3,2,1,0,0,13.00,1.00,Prison Mike: 3,[ESPT] UsRanger: 5,"STG44: 86, SATCHEL: 2",http://144.126.151.248:8010/#/gamescoreboard/8309
Glasses Man,78,21,3.71,19,0.98,0.26,4,1,0,0,12.00,1.00,The Nasty: 2,501st | Pibe_Entrani: 6,"BROWNING M1919: 42, M1903 SPRINGFIELD: 31, M1918A2 BAR: 4, 150MM HOWITZER [sFH 18]: 1",http://144.126.151.248:8010/#/gamescoreboard/8309
qianshichanghua,72,2,36,41,1.16,0.03,1,2,0,0,29.00,3.00,Sharp(REZ): 1,Rodo_Troll: 4,"76MM M1 GUN [Sherman M4A3E2(76)]: 62, COAXIAL M1919 [Sherman M4A3E2(76)]: 5, COAXIAL M1919 [M8 Greyhound]: 2, COAXIAL M1919: 1, Sd.Kfz.161 Panzer IV: 1, M6 37mm [M8 Greyhound]: 1",http://144.126.151.248:8010/#/gamescoreboard/8302
[OP] ♠ Leeps011,68,21,3.24,20,0.84,0.26,3,0,0,0,14.00,0.00,[ESPT] WimZy: 11,[ESPT] Maximuse: 8,"GEWEHR 43: 43, KARABINER 98K: 25",http://144.126.151.248:8010/#/gamescoreboard/8300
Da_xManimal,73,24,3.04,20,0.89,0.29,3,0,0,0,13.00,1.00,POTATO AIM BRAIN: 2,SandySage: 7,"FG42 x4: 55, KARABINER 98K x8: 17, WALTHER P38: 1",http://144.126.151.248:8010/#/gamescoreboard/8294
PolloLoco,68,21,3.24,12,0.85,0.26,3,0,0,0,9.00,1.00,Kartago: 3,Infamous: 4,"GEWEHR 43: 55, MP40: 6, KARABINER 98K: 6, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8294
[ESPT] Valhalla,99,21,4.71,24,1.23,0.26,3,2,0,0,20.00,1.00,-TL- Bueno!: 2,Mr.Blue: 7,"MG42: 96, UNKNOWN: 3",http://144.126.151.248:8010/#/gamescoreboard/8289
SESH || 条子,83,54,1.54,10,0.95,0.62,5,0,0,0,5.00,0.00,[ESPT] Nudgum: 7,scytheraxes: 7,"M1 GARAND: 76, BAZOOKA: 6, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8289
[ESPT] Victorinus Wa,75,2,37.5,31,0.86,0.02,1,2,0,0,45.00,17.00,Bernie: 1,SHAKKING: 6,"155MM HOWITZER [M114]: 68, M1 GARAND: 7",http://144.126.151.248:8010/#/gamescoreboard/8289
BeigeDynamite,71,31,2.29,15,0.82,0.36,5,0,1,1,11.00,0.00,[ESPT] Valhalla: 6,TheGrandGlizzy: 6,BROWNING M1919: 71,http://144.126.151.248:8010/#/gamescoreboard/8289
[ESPT] Valhalla,109,22,4.95,29,1.25,0.25,3,0,0,0,14.00,1.00,pLmx: 2,Mask1992: 5,"SCOPED SVT40: 107, UNKNOWN: 2",http://144.126.151.248:8010/#/gamescoreboard/8284
[ESPT]amoll32513,65,11,5.91,43,1.64,0.28,2,0,0,0,12.00,0.00,Bulletproof Legs: 1,Goober: 5,"150MM HOWITZER [sFH 18]: 43, M1 GARAND: 12, M1A1 THOMPSON: 9, GEWEHR 43: 1",http://144.126.151.248:8010/#/gamescoreboard/8281
Void | Pocket,76,24,3.17,15,0.98,0.31,3,0,0,0,8.00,1.00,[ESPT] Joh: 3,[ESPT] noctis: 6,"GEWEHR 43: 73, M43 STIELHANDGRANATE: 3",http://144.126.151.248:8010/#/gamescoreboard/8279
KorbenDallas,73,33,2.21,10,0.93,0.42,4,0,0,0,12.00,1.00,YTovipersan: 3,PoLLo DiabLo: 6,"GEWEHR 43: 69, M43 STIELHANDGRANATE: 4",http://144.126.151.248:8010/#/gamescoreboard/8279
Elcapowns,80,4,20,34,0.9,0.05,1,3,0,0,36.00,12.00,Abóbora: 1,TheDumpster78ttv: 7,"75MM CANNON [Sd.Kfz.171 Panther]: 66, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 7, COAXIAL MG34 [Sd.Kfz.171 Panther]: 4, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 2, M3 Half-track: 1",http://144.126.151.248:8010/#/gamescoreboard/8270
DengDeng E,75,15,5,14,0.86,0.17,3,0,0,0,18.00,1.00,Twigonalimb: 3,Magnum Wesson: 6,"MG42: 73, MG34: 2",http://144.126.151.248:8010/#/gamescoreboard/8270
Neon,116,46,2.52,54,1.32,0.52,11,0,0,0,12.00,0.00,[ESPT] Striker: 15,Jason Bourne_1: 14,"150MM HOWITZER [sFH 18]: 106, MP40: 6, GEWEHR 43: 3, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8263
[Tr] 喀喇昆仑卫士-wen,115,12,9.58,66,1.5,0.16,3,2,1,1,49.00,1.00,[ESPT] Civ: 3,DOG024666: 8,"M1 GARAND: 58, 155MM HOWITZER [M114]: 54, MK2 GRENADE: 3",http://144.126.151.248:8010/#/gamescoreboard/8263
[ESPT] Striker,84,29,2.9,23,0.97,0.33,5,0,0,0,15.00,0.00,iShadowBey...: 4,Neon: 15,"M1 GARAND: 63, M1A1 THOMPSON: 19, COLT M1911: 1, MK2 GRENADE: 1",http://144.126.151.248:8010/#/gamescoreboard/8263
[ESPT] Valhalla,125,28,4.46,24,1.44,0.32,3,0,0,0,12.00,0.00,[ESPT] Clownface: 4,[ESPT] VOLDIMIR: 7,"FG42 x4: 88, MG42: 29, S-MINE: 7, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8261
[ESPT] Fortress,74,8,9.25,27,1.44,0.16,2,0,0,0,17.00,1.00,Scum: 1,Potrack: 7,MG42: 74,http://144.126.151.248:8010/#/gamescoreboard/8260
DriveBy,67,25,2.68,19,1.22,0.46,3,0,1,1,7.00,0.00,Tomfoolery: 3,Biggy Rection: 5,"STG44: 65, M43 STIELHANDGRANATE: 2",http://144.126.151.248:8010/#/gamescoreboard/8260
[ESPT] JINGLEHEIMER,91,8,11.38,49,1.69,0.15,3,6,1,1,22.00,0.00,Panchoz19: 2,Panchoz19: 8,"150MM HOWITZER [sFH 18]: 58, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 13, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 12, MP40: 8",http://144.126.151.248:8010/#/gamescoreboard/8259
[Tr] 喀喇昆仑卫士-wen,96,19,5.05,33,1.56,0.31,3,4,0,0,17.00,0.00,[ESPT] Kiwi: 5,BUSCH: 7,"150MM HOWITZER [sFH 18]: 61, GEWEHR 43: 32, UNKNOWN: 2, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8247
[ESPT] HiSpeedHilly,82,36,2.28,11,0.95,0.42,5,0,3,1,8.00,0.00,=7Cav=Smith.N: 5,Thomas135: 8,"GEWEHR 43: 44, STG44: 34, SATCHEL: 3, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8247
FinnRP,72,11,6.55,25,0.91,0.14,3,3,0,0,18.00,1.00,jani_^: 11,skinny deer: 6,"155MM HOWITZER [M114]: 68, M1A1 THOMPSON: 4",http://144.126.151.248:8010/#/gamescoreboard/8247
SCAV_Suka,89,2,44.5,41,1.97,0.04,1,1,0,0,20.00,6.00,luigi: 1,RedMan: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 35, 75MM CANNON [Sherman M4A3(75)W]: 26, COAXIAL M1919 [Sherman M4A3(75)W]: 15, 37MM CANNON [Stuart M5A1]: 9, COAXIAL M1919 [Sherman M4A3E2(76)]: 4",http://144.126.151.248:8010/#/gamescoreboard/8242
elastisac,91,6,15.17,39,1.05,0.07,2,7,0,0,19.00,3.00,verticom22: 2,Cryptic: 5,"BOMBING RUN: 49, 150MM HOWITZER [sFH 18]: 21, STRAFING RUN: 12, GEWEHR 43: 6, M2 AP MINE: 1, PRECISION STRIKE: 1, GMC CCKW 353 (Transport): 1",http://144.126.151.248:8010/#/gamescoreboard/8230
[ESPT] Sololess,75,19,3.95,11,0.88,0.22,4,0,0,0,14.00,1.00,BEEF: 3,Pvt. Parts: 4,"M1 GARAND: 41, BROWNING M1919: 28, M3 GREASE GUN: 5, COLT M1911: 1",http://144.126.151.248:8010/#/gamescoreboard/8230
[ESPT] FatherPig,67,20,3.35,10,0.77,0.23,2,0,0,0,11.00,1.00,Three: 4,Eagleman484: 5,"GEWEHR 43: 37, MG42: 25, LUGER P08: 2, KARABINER 98K: 2, M43 STIELHANDGRANATE: 1",http://144.126.151.248:8010/#/gamescoreboard/8230
DriveBy,68,26,2.62,12,1.22,0.47,4,0,0,0,5.00,1.00,(WTHr) Red! Red!: 3,Atouk: 5,"M1 GARAND: 61, MK2 GRENADE: 4, M3 GREASE GUN: 2, UNKNOWN: 1",http://144.126.151.248:8010/#/gamescoreboard/8225
fueledwithhate,94,5,18.8,44,1.05,0.06,1,8,0,0,38.00,8.00,yfan79: 1,·[bardo]·ASALTANTE U: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 42, 37MM CANNON [Stuart M5A1]: 31, COAXIAL M1919 [Stuart M5A1]: 13, COAXIAL M1919 [Sherman M4A3E2(76)]: 5, 75MM CANNON [Sherman M4A3(75)W]: 2, COAXIAL M1919 [Sherman M4A3(75)W]: 1",http://144.126.151.248:8010/#/gamescoreboard/8222
