Name,Kills,Deaths,K/D,Max kill streak,Kill(s) / minute,Death(s) / minute,Max death streak,Max TK streak,Death by TK,Death by TK Streak,(aprox.) Longest life min.,(aprox.) Shortest life secs.,Nemesis,Victim,Weapons,game_id
Sharpie24l,104,3,34.67,45,1.2,0.03,1,0,1,1,30.00,2.00,Todd: 1,Wiking22: 8,"75MM CANNON [Sd.Kfz.171 Panther]: 95, COAXIAL MG34 [Sd.Kfz.171 Panther]: 9",http://144.91.71.61:8040/#/gamescoreboard/14685
TommyTheTiger,101,33,3.06,21,1.14,0.37,5,15,3,1,9.00,1.00,xZesth: 3,[50pc.]_Jackyle: 7,"SATCHEL: 71, M3 GREASE GUN: 26, MK2 GRENADE: 3, M2 AP MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14685
Kind Uncle Kruber,88,21,4.19,20,0.99,0.24,3,0,1,1,13.00,0.00,Todd: 3,Bubble: 8,"FG42 x4: 67, KARABINER 98K x8: 21",http://144.91.71.61:8040/#/gamescoreboard/14685
Erlendo,78,43,1.81,9,0.86,0.47,4,0,0,0,7.00,0.00,BURGERMAN: 4,Cat Tray: 4,"M1 GARAND: 67, BAZOOKA: 4, M6 37mm [M8 Greyhound]: 4, MK2 GRENADE: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14685
Gecko*,66,13,5.08,15,1.66,0.33,3,0,0,0,9.00,1.00,Mr. Jones: 4,[HLL ITA] KyuLegend: 5,M1 GARAND: 66,http://144.91.71.61:8040/#/gamescoreboard/14669
RoachY,88,1,88,88,1.81,0.02,1,5,0,0,2.00,2.00,eXempt: 1,Likainen-Sonni: 9,155MM HOWITZER [M114]: 88,http://144.91.71.61:8040/#/gamescoreboard/14667
(WTH)Koukoulele,68,7,9.71,32,1.06,0.11,1,6,1,1,18.00,2.00,M.E.B: 1,(WTH)BelgianHitman: 9,"122MM HOWITZER [M1938 (M-30)]: 51, PPSH 41 W/DRUM: 12, MOSIN NAGANT 91/30: 5",http://144.91.71.61:8040/#/gamescoreboard/14665
(WTH) Sony,81,33,2.45,9,1.02,0.42,4,0,0,0,8.00,0.00,(WTHr) bayram: 7,Metalhead: 12,"GEWEHR 43: 70, M43 STIELHANDGRANATE: 8, STG44: 1, SATCHEL: 1, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14663
(WTH) Synchro34,82,3,27.33,82,0.94,0.03,2,0,0,0,75.00,2.00,(WTH) Woute: 1,Pald€rjan: 6,"75MM CANNON [Sd.Kfz.171 Panther]: 64, COAXIAL MG34 [Sd.Kfz.171 Panther]: 16, WALTHER P38: 1, M1A1 AT MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14637
mrfishybass,97,15,6.47,82,1.11,0.17,12,1,0,0,29.00,0.00,Mighty Golden Otter: 4,celadoalex: 8,"150MM HOWITZER [sFH 18]: 94, KARABINER 98K: 3",http://144.91.71.61:8040/#/gamescoreboard/14634
(WTH) Harris,85,37,2.3,16,0.97,0.42,6,1,0,0,11.00,0.00,Siily: 4,(WTHr) Jakob: 7,"M1 GARAND: 57, M1918A2 BAR: 21, MK2 GRENADE: 7",http://144.91.71.61:8040/#/gamescoreboard/14634
(WTH) Harris,77,26,2.96,10,1.34,0.45,3,0,0,0,5.00,0.00,(WTH) Blitzoi: 2,Gonzy: 5,"STG44: 73, UNKNOWN: 3, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/14632
meistro,78,1,78,78,0.94,0.01,1,9,0,0,80.00,80.00,david.jonason: 1,michal.rychly: 5,"150MM HOWITZER [sFH 18]: 75, MP40: 2, M2 AP MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14622
(WTH) Bubblebeard,69,28,2.46,9,0.81,0.33,6,1,3,1,10.00,0.00,悄悄滴进村开枪滴不要: 3,VictorMarx: 5,"STG44: 51, GEWEHR 43: 7, FG42: 3, MP40: 3, UNKNOWN: 2, S-MINE: 1, SATCHEL: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/14622
[DC] Ninjapulver,84,16,5.25,19,2.0,0.38,3,0,0,0,9.00,1.00,GMHB11: 2,GMHB11: 5,"GEWEHR 43: 82, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/14617
(WTH) tLa,73,18,4.06,21,0.83,0.21,4,0,0,0,17.00,1.00,(WTH) Oskar: 5,Sup3R_N0vA: 10,"KARABINER 98K x8: 72, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14617
(WTH) Caro,83,2,41.5,60,0.95,0.02,1,2,0,0,38.00,8.00,Fade: 1,Achilles 2k: 5,"88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 54, 75MM CANNON [Sd.Kfz.171 Panther]: 22, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 6, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 1",http://144.91.71.61:8040/#/gamescoreboard/14590
Tiberius Bushygooch,142,8,17.75,105,1.62,0.09,2,12,0,0,11.00,1.00,Wallerz™: 2,Redskulls: 8,"150MM HOWITZER [sFH 18]: 135, MP40: 7",http://144.91.71.61:8040/#/gamescoreboard/14589
King,95,9,10.56,46,1.06,0.1,6,0,0,0,41.00,0.00,Tiberius Bushygooch: 5,Zvezdani djecak: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 57, 75MM CANNON [Sherman M4A3(75)W]: 19, COAXIAL M1919 [Sherman M4A3E2(76)]: 16, BROWNING M1919: 2, COAXIAL M1919 [Sherman M4A3(75)W]: 1",http://144.91.71.61:8040/#/gamescoreboard/14589
(WTH) Woute,80,33,2.42,12,0.9,0.37,4,2,0,0,14.00,1.00,Hizz: 3,Hizz: 9,"GEWEHR 43: 43, STG44: 27, MP40: 5, SATCHEL: 5",http://144.91.71.61:8040/#/gamescoreboard/14589
Jonny,67,15,4.47,42,0.76,0.17,7,2,0,0,30.00,1.00,Lovec ze Šumavy: 4,boofthisbullet: 6,"155MM HOWITZER [M114]: 60, M1 CARBINE: 6, M1A1 THOMPSON: 1",http://144.91.71.61:8040/#/gamescoreboard/14589
🅶 I|I Hannibal™,166,9,18.44,79,2.48,0.13,2,3,0,0,29.00,0.00,ernie: 3,KRT™Montaigne: 13,"155MM HOWITZER [M114]: 152, M1 GARAND: 9, BAZOOKA: 2, TELLERMINE 43: 2, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/14582
(WTH) Jockey,76,27,2.81,10,1.14,0.41,3,0,2,1,5.00,0.00,🅶 I|I Hannibal™: 5,Papa_Charlie: 6,GEWEHR 43: 76,http://144.91.71.61:8040/#/gamescoreboard/14582
🅶 I|I Hannibal™,97,15,6.47,56,1.49,0.23,5,3,0,0,37.00,0.00,Delgrango: 11,BitOverseer: 8,"150MM HOWITZER [sFH 18]: 85, KARABINER 98K: 11, 75MM CANNON [PAK 40]: 1",http://144.91.71.61:8040/#/gamescoreboard/14579
(WTH) Jockey,80,20,4,16,1.23,0.31,2,0,2,1,7.00,0.00,KRT™MrFox: 3,KRT™PavelBlyat: 7,"M1 GARAND: 78, M3 KNIFE: 1, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/14579
(WTH) Satchel,68,35,1.94,9,0.77,0.4,5,0,0,0,13.00,0.00,bROKen1231: 4,Slurms: 5,"M1 GARAND: 63, BAZOOKA: 3, UNKNOWN: 1, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/14557
(WTH) Duba,154,32,4.81,26,1.77,0.37,6,1,0,0,13.00,0.00,ell: 3,peatthegreat: 9,"M1 GARAND: 139, MK2 GRENADE: 9, M1918A2 BAR: 5, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14525
(WTHr) Jakob,76,24,3.17,25,0.86,0.27,3,0,2,1,10.00,1.00,Slurms: 3,peatthegreat: 7,"M1 GARAND: 68, MK2 GRENADE: 4, UNKNOWN: 2, M3 KNIFE: 1, BOMBING RUN: 1",http://144.91.71.61:8040/#/gamescoreboard/14525
thjh,70,32,2.19,15,0.8,0.37,4,5,1,1,12.00,1.00,(WTH) Duba: 7,Frypot: 4,"STG44: 41, 150MM HOWITZER [sFH 18]: 15, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 8, KARABINER 98K: 3, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 3",http://144.91.71.61:8040/#/gamescoreboard/14525
eXempt,66,21,3.14,18,0.81,0.26,5,1,0,0,13.00,1.00,Hirsty: 3,renium: 6,"MP40: 60, M43 STIELHANDGRANATE: 6",http://144.91.71.61:8040/#/gamescoreboard/14525
(WTH) Doodlebugs,129,0,129,129,1.73,0,0,11,0,0,0.00,167.00,,(WTH) Attila: 9,150MM HOWITZER [sFH 18]: 129,http://144.91.71.61:8040/#/gamescoreboard/14516
(WTH) GodFella,82,2,41,57,1.12,0.03,1,4,0,0,47.00,19.00,✪ (WTH) Hakubus: 1,(WTH)LtSchaffer75: 6,"75MM CANNON [Sd.Kfz.171 Panther]: 47, COAXIAL MG34 [Sd.Kfz.171 Panther]: 16, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 13, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 5, M2 AP MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14516
CoRe | Zoom,73,21,3.48,12,0.98,0.28,3,0,0,0,13.00,0.00,CoRe | Toki: 4,(WTH)LtSchaffer75: 7,"MG42: 72, LUGER P08: 1",http://144.91.71.61:8040/#/gamescoreboard/14516
CoRe | Bommmel#!1,68,34,2,10,0.92,0.46,5,0,0,0,8.00,0.00,(WTH) luk3n24: 3,[WTHr] atrapS: 6,"M1 GARAND: 67, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/14516
CoRe | ProphexX,65,39,1.67,7,0.88,0.53,5,0,0,0,7.00,0.00,[WTHr] atrapS: 3,(WTH) DictatoR: 7,"M1 GARAND: 62, M1918A2 BAR: 2, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/14516
wiplok,78,16,4.88,60,1.22,0.25,5,2,1,1,21.00,0.00,sanlear: 2,turtle guy 777: 7,"150MM HOWITZER [sFH 18]: 68, GEWEHR 43: 8, M43 STIELHANDGRANATE: 2",http://144.91.71.61:8040/#/gamescoreboard/14514
Pervert,70,0,70,70,2.11,0,0,0,0,0,0.00,167.00,,Lt. Aldo Raine: 6,"150MM HOWITZER [sFH 18]: 65, GEWEHR 43: 4, M1A1 AT MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14509
(WTH) Oskar,91,34,2.68,14,1.05,0.39,5,0,0,0,12.00,1.00,lnwchi: 4,Flashy: 6,"SVT40: 88, RG-42 GRENADE: 2, MOSIN NAGANT 91/30: 1",http://144.91.71.61:8040/#/gamescoreboard/14506
Mikey P,91,10,9.1,51,1.17,0.13,4,6,0,0,32.00,1.00,Axel Kovacs: 5,Tiny Pecker Packer :: 8,"150MM HOWITZER [sFH 18]: 90, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14506
(WTH) Reinout,65,26,2.5,11,0.74,0.29,4,0,0,0,11.00,0.00,(WTHr) Jakob: 3,(WTHr)HalberHahn: 7,"FG42 x4: 55, KARABINER 98K x8: 9, FELDSPATEN: 1",http://144.91.71.61:8040/#/gamescoreboard/14503
Koukoulele,145,17,8.53,32,1.67,0.2,2,1,0,0,11.00,1.00,AWESOMEair: 2,Gelegund: 8,"FG42 x4: 80, STG44: 44, KARABINER 98K: 9, SATCHEL: 5, UNKNOWN: 2, M43 STIELHANDGRANATE: 2, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 2, Sd.Kfz.234 Puma: 1",http://144.91.71.61:8040/#/gamescoreboard/14485
Ryokhu,89,23,3.87,64,0.75,0.19,3,3,0,0,41.00,0.00,Xavier Maximus Vigor: 15,† MERCURY †: 8,"150MM HOWITZER [sFH 18]: 73, MP40: 10, M1903 SPRINGFIELD: 4, M1A1 AT MINE: 2",http://144.91.71.61:8040/#/gamescoreboard/14485
Y U No Clutch,80,5,16,41,0.71,0.04,2,2,0,0,33.00,1.00,Funk: 1,Pvt Pyle: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 45, COAXIAL M1919 [Sherman M4A3E2(76)]: 17, M1 GARAND: 11, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 6, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14485
Willem,78,29,2.69,17,1.03,0.38,4,0,0,0,12.00,0.00,zek311: 3,Todd Bonzalez: 6,"M1 CARBINE: 63, MK2 GRENADE: 12, UNKNOWN: 2, M1A1 THOMPSON: 1",http://144.91.71.61:8040/#/gamescoreboard/14485
Blackhawk33284,69,36,1.92,12,0.79,0.41,5,0,0,0,11.00,0.00,Koukoulele: 5,AdaptableAardvark: 6,"M1 GARAND: 62, BAZOOKA: 5, MK2 GRENADE: 2",http://144.91.71.61:8040/#/gamescoreboard/14485
microstar,121,19,6.37,37,1.38,0.22,2,0,0,0,10.00,0.00,BLADEZ64: 2,FatBerg☢: 8,"KARABINER 98K x8: 115, WALTHER P38: 4, M43 STIELHANDGRANATE: 2",http://144.91.71.61:8040/#/gamescoreboard/14482
(WTHr) Red! Red!,83,17,4.88,20,1.24,0.25,2,0,0,0,11.00,1.00,Rich Homie Don: 2,Bozeernemesis: 9,"GEWEHR 43: 59, M1 GARAND: 9, MP40: 7, M43 STIELHANDGRANATE: 7, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14482
[BC] Squirreldreamer,82,36,2.28,9,1.01,0.44,5,1,0,0,6.00,0.00,ch33s3ydude: 4,Freezy: 6,"STG44: 80, M43 STIELHANDGRANATE: 2",http://144.91.71.61:8040/#/gamescoreboard/14480
(WTH) Froontan,72,7,10.29,35,0.85,0.08,2,3,0,0,23.00,1.00,Koukoulele: 2,Jash: 4,"75MM CANNON [Sd.Kfz.171 Panther]: 59, COAXIAL MG34 [Sd.Kfz.171 Panther]: 8, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 3, STG44: 1, Stuart M5A1: 1",http://144.91.71.61:8040/#/gamescoreboard/14480
[EC] Executioner,67,34,1.97,11,0.82,0.42,5,0,0,0,8.00,0.00,ch33s3ydude: 4,Freezy: 4,"MG42: 65, LUGER P08: 2",http://144.91.71.61:8040/#/gamescoreboard/14480
(WTH) Duba,67,26,2.58,22,1.09,0.42,2,0,0,0,8.00,1.00,(WTH) Bubblebeard: 3,[82AD] Ze radish: 3,"M1 GARAND: 57, BAZOOKA: 6, UNKNOWN: 2, MK2 GRENADE: 1, M1A1 THOMPSON: 1",http://144.91.71.61:8040/#/gamescoreboard/14480
John Cena,84,3,28,69,1.15,0.04,1,1,0,0,14.00,4.00,RIP: 1,Nikx: 6,"75MM CANNON [Sd.Kfz.171 Panther]: 45, COAXIAL MG34 [Sd.Kfz.171 Panther]: 24, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 9, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 5, HULL MG34 [Sd.Kfz.171 Panther]: 1",http://144.91.71.61:8040/#/gamescoreboard/14475
(WTH) Harris,68,22,3.09,12,1.01,0.33,3,0,0,0,14.00,1.00,J.Elliott: 2,Chickn.: 6,"M1 GARAND: 67, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/14475
(WTHr) Red! Red!,91,5,18.2,58,1.29,0.07,2,3,0,0,38.00,1.00,HellFromGreece: 2,Baretta: 8,"150MM HOWITZER [sFH 18]: 82, GEWEHR 43: 6, PANZERSCHRECK: 3",http://144.91.71.61:8040/#/gamescoreboard/14473
(WTH) Bubblebeard,74,20,3.7,13,1.04,0.28,5,1,0,0,9.00,1.00,(WTH) luk3n24: 4,Dank Squirrel: 7,"M1 GARAND: 68, MK2 GRENADE: 4, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/14473
KRT™HardyBuck,73,6,12.17,68,1.03,0.08,3,0,0,0,33.00,1.00,[RHA] Szatyornátha: 2,RedDoggo: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 42, COAXIAL M1919 [Sherman M4A3E2(76)]: 26, M3 GREASE GUN: 5",http://144.91.71.61:8040/#/gamescoreboard/14473
creature,126,3,42,91,1.4,0.03,1,1,0,0,50.00,13.00,Chickn.: 2,varg: 7,"88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 78, 75MM CANNON [Sd.Kfz.171 Panther]: 21, COAXIAL MG34 [Sd.Kfz.171 Panther]: 13, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 12, M1A1 AT MINE: 1, M3 Half-track: 1",http://144.91.71.61:8040/#/gamescoreboard/14469
nuclear fart,112,21,5.33,73,1.22,0.23,3,2,1,1,31.00,1.00,marrtos: 3,marrtos: 7,"155MM HOWITZER [M114]: 94, M1A1 THOMPSON: 10, MK2 GRENADE: 4, M1 CARBINE: 3, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14469
Gary,76,41,1.85,10,0.86,0.46,4,0,0,0,7.00,0.00,Bleepie: 4,(WTH)Coentronn ##: 6,"M1 GARAND: 68, MK2 GRENADE: 8",http://144.91.71.61:8040/#/gamescoreboard/14469
Dezet,68,13,5.23,51,0.8,0.15,2,4,1,1,27.00,1.00,Centurion: 2,varg: 4,"50mm KwK 39/1 [Sd.Kfz.234 Puma]: 45, GEWEHR 43: 9, MG34: 6, COAXIAL MG34 [Sd.Kfz.234 Puma]: 4, UNKNOWN: 2, MP40: 1, M1A1 AT MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14469
Koukoulele,68,13,5.23,21,1.59,0.3,2,0,1,1,5.00,1.00,(WTH) MissingNick: 2,down: 5,"M1 GARAND: 63, 57MM CANNON [M1 57mm]: 3, MK2 GRENADE: 2",http://144.91.71.61:8040/#/gamescoreboard/14468
[LL] Janys,75,7,10.71,22,0.92,0.09,4,1,0,0,23.00,1.00,Akku: 1,maryuscl: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 40, 75MM CANNON [Sherman M4A3(75)W]: 15, COAXIAL M1919 [Sherman M4A3E2(76)]: 12, COAXIAL M1919 [Sherman M4A3(75)W]: 7, COAXIAL M1919: 1",http://144.91.71.61:8040/#/gamescoreboard/14465
Olly,67,7,9.57,46,0.83,0.09,6,6,0,0,28.00,1.00,slimbo: 4,boofthisbullet: 5,"155MM HOWITZER [M114]: 66, M1A1 THOMPSON: 1",http://144.91.71.61:8040/#/gamescoreboard/14465
(WTHr) Jakob,70,24,2.92,9,1.1,0.38,2,1,0,0,7.00,1.00,(WTH) Sychxx: 4,(WTH) Sychxx: 4,"M1 GARAND: 65, MK2 GRENADE: 3, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/14464
Winston,65,22,2.95,9,0.88,0.3,3,1,1,1,9.00,1.00,Dude_Brussels: 3,Fade: 6,"M1 GARAND: 26, BROWNING M1919: 26, M1918A2 BAR: 12, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/14464
(WTH) Jockey,163,45,3.62,18,1.86,0.51,3,1,0,0,5.00,0.00,[82ADr]chips962: 6,【IRS】北风: 10,"M1 GARAND: 160, MK2 GRENADE: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14458
【JT】哔哩哔哩-章鱼,95,22,4.32,15,1.09,0.25,1,1,0,0,10.00,1.00,(WTH) Jockey: 5,MilkMan[HUN]: 8,"MG42: 94, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14458
[82ADr]chips962,75,35,2.14,9,0.85,0.4,5,1,1,1,9.00,0.00,(WTH) Jockey: 8,(WTH) Jockey: 6,"STG44: 54, SATCHEL: 6, PANZERSCHRECK: 6, KARABINER 98K: 4, GEWEHR 43: 2, UNKNOWN: 1, FELDSPATEN: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/14458
[BST2] Blesku,69,11,6.27,20,1.2,0.19,3,0,1,1,13.00,1.00,DeVan0_0: 2,Gr3yGhost96: 5,"GEWEHR 43: 62, KARABINER 98K: 4, PANZERSCHRECK: 3",http://144.91.71.61:8040/#/gamescoreboard/14435
(WTH) Froontan,66,3,22,60,1.47,0.07,1,1,0,0,34.00,4.00,Tiszavirag: 1,Nplus1: 5,"75MM CANNON [Sd.Kfz.171 Panther]: 52, COAXIAL MG34 [Sd.Kfz.171 Panther]: 8, KARABINER 98K: 5, PANZERSCHRECK: 1",http://144.91.71.61:8040/#/gamescoreboard/14435
Fishar,92,21,4.38,55,1.07,0.24,8,7,0,0,28.00,0.00,Dom: 3,BelgianSamurai: 9,"75MM CANNON [Sd.Kfz.161 Panzer IV]: 50, 88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 26, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 5, STG44: 4, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 3, M1A1 AT MINE: 2, KARABINER 98K: 2",http://144.91.71.61:8040/#/gamescoreboard/14425
[VLK] ronin,83,36,2.31,13,0.95,0.41,4,0,0,0,14.00,0.00,Exaqt: 4,Svenelius: 6,"M1903 SPRINGFIELD: 82, M2 AP MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14425
Zackman,78,0,78,78,0.9,0,0,7,0,0,0.00,167.00,,Sivka: 7,"155MM HOWITZER [M114]: 75, M1 GARAND: 2, M1A1 AT MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14425
(WTH) Doodlebugs,71,45,1.58,9,0.87,0.55,5,0,0,0,5.00,0.00,[VLK] Tryfid-GA: 5,[VLK] Tryfid-GA: 6,"GEWEHR 43: 70, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/14425
[TR]HITMANAlex,84,1,84,46,1.46,0.02,1,3,0,0,17.00,17.00,Das ist Franz: 1,Das ist Franz: 7,"75MM CANNON [Sd.Kfz.171 Panther]: 43, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 37, COAXIAL MG34 [Sd.Kfz.171 Panther]: 3, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 1",http://144.91.71.61:8040/#/gamescoreboard/14422
(WTHr) bayram,87,26,3.35,11,1.0,0.3,4,0,1,1,9.00,0.00,Buzzy: 6,marijn5( NL ): 5,"GEWEHR 43: 81, M43 STIELHANDGRANATE: 3, UNKNOWN: 1, FELDSPATEN: 1, BOMBING RUN: 1",http://144.91.71.61:8040/#/gamescoreboard/14417
[Mu7Y] Enerva,76,38,2,11,0.95,0.47,5,0,0,0,7.00,1.00,[WTHr] Nikelele: 4,G-Spot: 5,M1 GARAND: 76,http://144.91.71.61:8040/#/gamescoreboard/14417
[WTHr] Nikelele,75,30,2.5,15,0.86,0.34,5,0,0,0,11.00,0.00,[TR]HITMANAlex: 5,[ESPT] ErichHartman: 5,"KARABINER 98K: 67, PANZERSCHRECK: 5, M43 STIELHANDGRANATE: 3",http://144.91.71.61:8040/#/gamescoreboard/14417
[Tr]pandora_q,72,28,2.57,8,1.07,0.42,3,9,1,1,6.00,1.00,Neph: 3,ADDER25: 4,"STG44: 46, SATCHEL: 24, UNKNOWN: 1, GEWEHR 43: 1",http://144.91.71.61:8040/#/gamescoreboard/14417
Koukoulele,74,27,2.74,18,0.85,0.31,5,0,1,1,23.00,0.00,Nudlern™: 7,[EXDr] LeQu4ck: 8,"M1 GARAND: 71, MK2 GRENADE: 3",http://144.91.71.61:8040/#/gamescoreboard/14415
(WTH) Froontan,72,2,36,36,0.92,0.03,1,3,0,0,31.00,29.00,hookset6: 1,jacobredmond223: 4,"75MM CANNON [Sd.Kfz.171 Panther]: 47, COAXIAL MG34 [Sd.Kfz.171 Panther]: 16, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 6, COAXIAL MG34 [Sd.Kfz.234 Puma]: 3",http://144.91.71.61:8040/#/gamescoreboard/14410
[FOC]无产0。o,71,23,3.09,15,0.91,0.29,3,2,1,1,8.00,0.00,(WTH) Bubblebeard: 5,HeavyMetal: 6,"MP40: 53, GEWEHR 43: 12, SATCHEL: 6",http://144.91.71.61:8040/#/gamescoreboard/14410
[FOC]BIIG,69,14,4.93,34,1.15,0.23,2,0,0,0,7.00,1.00,Schrøder: 3,Schrøder: 5,"MG42: 48, GEWEHR 43: 12, STG44: 9",http://144.91.71.61:8040/#/gamescoreboard/14410
[MyGX] v3x4t0r ®,134,6,22.33,76,1.53,0.07,2,8,1,1,39.00,1.00,ܔܛܔܔKnee: 6,Shadur: 11,"155MM HOWITZER [M114]: 130, M1A1 THOMPSON: 4",http://144.91.71.61:8040/#/gamescoreboard/14395
[WTH] Shukle,75,36,2.08,17,0.86,0.41,4,1,0,0,10.00,0.00,[OC] Schωε∂εn乙µg: 4,Pudotta Pommin: 5,"M1 GARAND: 49, 155MM HOWITZER [M114]: 22, UNKNOWN: 1, M3 KNIFE: 1, MK2 GRENADE: 1, M1A1 THOMPSON: 1",http://144.91.71.61:8040/#/gamescoreboard/14395
NicoTheDane,117,4,29.25,69,1.33,0.05,1,0,1,1,43.00,-1.00,Cali: 1,Stitch: 8,"75MM CANNON [Sd.Kfz.171 Panther]: 73, COAXIAL MG34 [Sd.Kfz.171 Panther]: 22, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 12, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 4, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 3, M1A1 AT MINE: 2, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 1",http://144.91.71.61:8040/#/gamescoreboard/14391
(WTHr) bayram,113,14,8.07,44,1.3,0.16,3,0,0,0,27.00,0.00,KRT™Mental asylum wa: 3,slayertoy: 12,"M1 GARAND: 91, 155MM HOWITZER [M114]: 17, MK2 GRENADE: 4, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14391
prangea,79,21,3.76,47,0.9,0.24,6,2,0,0,16.00,1.00,DJazzy: 5,Vacuum Head: 6,"150MM HOWITZER [sFH 18]: 76, MP40: 3",http://144.91.71.61:8040/#/gamescoreboard/14391
(WTH) sideshowbob,65,22,2.95,17,0.74,0.25,2,0,2,1,10.00,-2.00,(WTHr) bayram: 3,Stub: 5,"KARABINER 98K x8: 62, WALTHER P38: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14391
ZRT_owned0_,66,15,4.4,36,0.87,0.2,4,4,0,0,14.00,1.00,[fll.fi] Flamingo: 2,Jocko: 4,"150MM HOWITZER [sFH 18]: 36, KARABINER 98K: 15, PANZERSCHRECK: 5, MP40: 4, SATCHEL: 3, M43 STIELHANDGRANATE: 2, GEWEHR 43: 1",http://144.91.71.61:8040/#/gamescoreboard/14389
(WTH) GΣRMANXX ❀,108,23,4.7,38,1.26,0.27,5,0,0,0,13.00,1.00,JobJob(!!!): 2,Norton43: 6,"FG42 x4: 83, KARABINER 98K x8: 21, S-MINE: 3, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14386
🆂 (WTH) JagdGG,105,8,13.12,46,1.2,0.09,4,19,0,0,46.00,0.00,[DC] 1TrueBob: 6,[DC] Vadiii: 8,"150MM HOWITZER [sFH 18]: 103, GEWEHR 43: 2",http://144.91.71.61:8040/#/gamescoreboard/14371
(WTH) Sgt. Rico,98,49,2,15,1.13,0.57,3,1,4,1,5.00,0.00,[DC] Bleicher Junge: 5,[DC] Cerius: 8,"STG44: 84, MP40: 7, GEWEHR 43: 5, SATCHEL: 2",http://144.91.71.61:8040/#/gamescoreboard/14371
